ESTU_TIPODOCUMENTO;ESTU_NACIONALIDAD;ESTU_GENERO;ESTU_FECHANACIMIENTO;ESTU_AREARESIDE;ESTU_ESTADOCIVIL;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;ESTU_SEMESTRECURSA;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_OCUPACIONPADRE;FAMI_OCUPACIONMADRE;FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;INST_NOMBRE_INSTITUCION;ESTU_PRGM_ACADEMICO;ESTU_PRGM_MUNICIPIO;ESTU_PRGM_DEPARTAMENTO;ESTU_NIVEL_PRGM_ACADEMICO;ESTU_METODO_PRGM;INST_ORIGEN;ESTU_DEPTO_PRESENTACION;MOD_RAZONA_CUANTITAT_PUNT;MOD_RAZONA_CUANTITAT_DESEM;MOD_RAZONA_CUANTITATIVO_PNAL;MOD_LECTURA_CRITICA_PUNT;MOD_LECTURA_CRITICA_DESEM;MOD_LECTURA_CRITICA_PNAL;MOD_COMPETEN_CIUDADA_PUNT;MOD_COMPETEN_CIUDADA_DESEM;MOD_COMPETEN_CIUDADA_PNAL;MOD_INGLES_PUNT;MOD_INGLES_DESEM;MOD_INGLES_PNAL;MOD_COMUNI_ESCRITA_PUNT;MOD_COMUNI_ESCRITA_DESEM;MOD_COMUNI_ESCRITA_PNAL;PUNT_GLOBAL;ESTU_NSE_INDIVIDUAL;ESTU_NSE_IES
CC;COLOMBIA;F;20/11/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Empleado de nivel auxiliar o administrativo;Trabajador por cuenta propia;Estrato 1;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Es vendedor o trabaja en atencion al publico;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;211;4;98;186;3;86;167;3;74;163;A2;60;160;3;71;177;3;2
CC;COLOMBIA;F;25/05/1996;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;11;Postgrado;T茅cnica o tecnol贸gica completa;Empleado de nivel t茅cnico o profesional;Hogar;;;;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);;;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;207;4;98;219;4;100;166;3;73;207;B2;95;187;4;97;197;;2
CC;COLOMBIA;F;13/03/1999;Area Rural;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;10;Secundaria (Bachillerato) completa;T茅cnica o tecnol贸gica completa;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;130;2;33;142;2;40;109;1;17;130;A2;19;122;2;24;127;2;2
CC;COLOMBIA;M;24/07/1999;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;8;Primaria incompleta;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;153;2;58;96;1;4;106;1;16;125;A2;14;71;1;1;110;2;2
CC;COLOMBIA;F;2/05/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Primaria incompleta;Primaria incompleta;Empleado obrero u operario;Otra actividad u ocupacion;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN ESPA脩OL E INGLES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;153;2;58;151;2;50;153;2;61;191;B1;85;176;3;92;165;1;2
CC;COLOMBIA;F;23/06/1997;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;11;Educacion profesional completa;Educacion profesional completa;Empleado de nivel auxiliar o administrativo;Empleado de nivel auxiliar o administrativo;Estrato 3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;180;3;85;201;4;96;116;1;23;218;B2;98;129;2;38;169;4;2
CC;COLOMBIA;F;2/09/1998;Area Rural;Soltero;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;10;Primaria incompleta;Educaci贸n profesional completa;Otra actividad u ocupaci贸n;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;183;3;87;176;3;77;161;3;69;154;A2;48;146;2;52;164;2;2
CC;COLOMBIA;F;13/01/1993;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;Si;No realiza ninguna prueba de preparacion;9;Primaria incompleta;T茅cnica o tecnol贸gica incompleta;Otra actividad u ocupaci贸n;Hogar;Estrato 1;No;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;76;1;1;107;1;8;108;1;17;127;A2;15;120;2;21;108;2;2
CC;COLOMBIA;M;25/05/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;No realiza ninguna prueba de preparacion;9;Tecnica o tecnologica completa;Secundaria (Bachillerato) incompleta;Empleado de nivel auxiliar o administrativo;Hogar;Estrato 3;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;200;3;96;152;2;51;172;3;78;190;B1;85;171;3;87;177;2;2
CC;COLOMBIA;F;28/12/1997;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;10;Secundaria (Bachillerato) incompleta;Primaria completa;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;147;2;52;153;2;51;130;2;37;142;A2;34;158;3;69;146;2;2
CC;COLOMBIA;M;25/07/1999;Area Rural;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;158;3;64;150;2;48;160;3;68;120;A1;9;118;2;17;141;2;2
CC;COLOMBIA;F;18/05/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;9;Educacion profesional completa;Educacion profesional completa;Empleado de nivel tecnico o profesional;Empleado de nivel tecnico o profesional;Estrato 3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;PSICOLOGIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;160;3;67;188;3;88;200;4;96;193;B1;87;169;3;84;182;4;2
CC;COLOMBIA;M;28/03/1997;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AMBIENTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;164;3;71;209;4;98;173;3;79;174;B1;72;179;3;94;180;2;2
CC;COLOMBIA;M;15/06/2001;Cabecera Municipal;Soltero;No paga matricula;Si;Si;Si;No;No realiza ninguna prueba de preparacion;9;;;Trabajador por cuenta propia;Hogar;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROINDUSTRIAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;211;4;98;215;4;99;101;1;12;0;A1;1;147;2;53;135;;2
CC;COLOMBIA;M;28/10/2001;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;T茅cnica o tecnol贸gica completa;Pensionado;Hogar;Estrato 3;Si;Si;Pensionado;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;177;3;83;178;3;80;199;3;96;206;B2;95;184;4;96;189;2;2
CC;COLOMBIA;M;4/07/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;8;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es vendedor o trabaja en atencion al publico;0;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN INFORMATICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;167;3;74;143;2;40;158;3;66;168;B1;65;99;1;9;147;2;2
CC;COLOMBIA;M;24/11/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;;;Empleado obrero u operario;Otra actividad u ocupacion;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;205;4;97;166;3;66;150;2;58;157;A2;53;137;2;46;163;;2
CC;COLOMBIA;F;22/02/1997;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;No sabe;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;Si;Si;No sabe;Es agricultor, pesquero o jornalero;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ZOOTECNIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;130;2;34;161;3;61;182;3;87;151;A2;45;144;2;50;154;2;2
CC;COLOMBIA;M;14/11/1994;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;10;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;No;No;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;197;3;94;159;3;58;138;2;45;173;B1;71;150;3;58;163;2;2
CC;COLOMBIA;M;14/11/1994;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;10;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;No;No;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;197;3;94;159;3;58;138;2;45;173;B1;71;150;3;58;163;2;2
CC;COLOMBIA;M;30/03/1996;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;178;3;83;170;3;71;138;2;44;142;A2;35;166;3;81;159;2;2
CC;COLOMBIA;M;30/03/1996;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;178;3;83;170;3;71;138;2;44;142;A2;35;166;3;81;159;2;2
CC;COLOMBIA;F;16/08/1991;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es vendedor o trabaja en atencion al publico;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;127;2;31;107;1;8;96;1;9;112;A1;6;119;2;19;112;2;2
CC;COLOMBIA;M;20/02/2001;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;8;Educacion profesional completa;Primaria completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;FISICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;193;3;92;180;3;81;183;3;87;192;B1;86;182;3;95;186;2;2
CC;COLOMBIA;F;13/08/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;109;1;14;152;2;51;87;1;5;115;A1;7;134;2;45;119;1;2
CC;COLOMBIA;M;4/05/1991;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;10;Secundaria (Bachillerato) incompleta;Primaria completa;Otra actividad u ocupaci贸n;Hogar;Estrato 2;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;192;3;92;170;3;71;182;3;86;135;A2;25;173;3;89;170;2;2
CC;COLOMBIA;F;5/01/2001;Area Rural;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;9;Primaria incompleta;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;0;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN CIENCIAS SOCIALES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;153;2;59;187;3;87;135;2;42;158;A2;53;177;3;93;162;2;2
CC;COLOMBIA;M;20/02/2000;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;173;3;80;167;3;67;160;3;68;176;B1;74;157;3;66;167;2;2
CC;COLOMBIA;M;25/07/1998;;;;;;;;;;Primaria completa;Secundaria (Bachillerato) incompleta;;;Estrato 1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;CONTADUR脥A P脷BLICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;164;3;71;162;3;62;116;1;23;144;A2;37;0;;1;117;2;2
CC;COLOMBIA;M;2/07/1993;Cabecera Municipal;Soltero;No paga matricula;No;No;No;Si;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA ELECTRONICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;203;4;97;212;4;99;204;4;97;178;B1;76;127;2;35;185;2;2
CC;COLOMBIA;M;12/04/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;SOCIOLOG脥A;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;120;1;23;183;3;84;143;2;50;125;A2;13;159;3;69;146;2;2
CC;COLOMBIA;F;28/08/1996;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;11;Secundaria (Bachillerato) completa;T茅cnica o tecnol贸gica completa;Pensionado;Hogar;Estrato 2;Si;Si;Pensionado;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;169;3;76;150;2;48;135;2;42;166;B1;63;187;4;97;161;2;2
CC;COLOMBIA;F;15/07/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;9;;;Otra actividad u ocupaci贸n;Empleado obrero u operario;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;BIOLOGIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;175;3;81;164;3;64;158;3;66;172;B1;70;0;;1;134;;2
CC;COLOMBIA;F;9/03/2001;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Empleado obrero u operario;Estrato 1;Si;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;CONTADUR脥A P脷BLICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;173;3;79;170;3;71;162;3;70;165;B1;62;134;2;44;161;2;2
CC;COLOMBIA;F;8/10/1997;Cabecera Municipal;Soltero;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;9;Primaria completa;Secundaria (Bachillerato) incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;143;2;47;144;2;42;161;3;68;155;A2;50;179;3;94;156;2;2
CC;COLOMBIA;M;14/12/2000;Cabecera Municipal;Soltero;No paga matricula;No;Si;No;Si;Repasa por cuenta propia;9;;;Trabajador por cuenta propia;Otra actividad u ocupacion;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;179;3;84;91;1;3;149;2;57;163;A2;59;177;3;93;152;;2
CC;COLOMBIA;F;5/07/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;Primaria completa;Primaria completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN CIENCIAS SOCIALES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;139;2;43;184;3;85;172;3;79;137;A2;28;127;2;34;152;2;2
CC;COLOMBIA;F;16/11/1996;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;No sabe;Empleado obrero u operario;Hogar;Estrato 1;No;No;No sabe;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;SOCIOLOG脥A;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;123;1;27;130;2;27;139;2;47;104;A1;4;149;2;55;129;2;2
CC;COLOMBIA;F;29/10/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) incompleta;T茅cnica o tecnol贸gica completa;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;SOCIOLOG脥A;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;167;3;74;164;3;65;149;2;57;138;A2;29;126;2;33;149;2;2
CC;COLOMBIA;M;18/01/1998;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;10;Educacion profesional completa;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;171;3;78;142;2;39;137;2;44;131;A2;21;156;3;66;147;2;2
CC;COLOMBIA;M;29/08/2000;Area Rural;Soltero;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;9;Primaria completa;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;155;3;61;148;2;46;123;1;29;124;A2;13;175;3;91;145;2;2
CC;COLOMBIA;F;9/12/1999;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;9;Primaria incompleta;Primaria incompleta;Empleado obrero u operario;Hogar;Estrato 2;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;173;3;80;176;3;78;150;2;57;139;A2;30;155;3;64;159;2;2
CC;COLOMBIA;M;5/07/1989;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;Si;Repasa por cuenta propia;12 o mas;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;Si;No;Es agricultor, pesquero o jornalero;No sabe;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN INFORMATICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;169;3;76;166;3;67;115;1;23;134;A2;24;192;4;98;155;2;2
